start	21	2019	8	1	0
	249882	330.896761	55.873462	9.971221e+04	1.440332e+01	0.000000e+00	6.818756e-08	2019	8	2	0
	249990	329.250020	56.637312	9.974084e+04	1.346091e+01	0.000000e+00	8.018336e-08	2019	8	2	3
	247237	327.207464	55.108037	9.981415e+04	1.277928e+01	0.000000e+00	5.511373e-08	2019	8	2	6
	249872	331.363659	55.299548	9.987010e+04	1.296120e+01	0.000000e+00	7.033650e-08	2019	8	2	9
	249880	331.054076	55.682256	9.996591e+04	1.434220e+01	0.000000e+00	4.025608e-08	2019	8	2	12
	249897	329.429368	55.873460	1.000384e+05	1.336867e+01	0.000000e+00	2.128740e-08	2019	8	2	15
	228035	334.047646	54.916445	1.002428e+05	1.005199e+01	0.000000e+00	3.503738e-08	2019	8	3	0
	227999	333.095263	54.916443	1.002490e+05	1.026485e+01	0.000000e+00	3.967833e-08	2019	8	3	3
	228017	332.289498	54.724735	1.002422e+05	1.016308e+01	0.000000e+00	3.807271e-08	2019	8	3	6
	227558	335.925030	52.801956	1.002935e+05	7.465500e+00	0.000000e+00	6.538430e-08	2019	8	3	9
	227558	335.925030	52.801956	1.002972e+05	7.976875e+00	0.000000e+00	6.202909e-08	2019	8	3	12
	227444	338.268326	51.836519	1.002516e+05	1.087354e+01	0.000000e+00	6.255694e-08	2019	8	3	15
	227594	339.044152	52.029832	1.001335e+05	1.061703e+01	0.000000e+00	6.727707e-08	2019	8	3	18
	227598	339.727758	52.416120	1.002009e+05	9.670659e+00	0.000000e+00	6.935220e-08	2019	8	3	21
	227615	341.497499	53.379920	1.001526e+05	1.123908e+01	0.000000e+00	6.708113e-08	2019	8	4	0
	227684	342.512992	54.149028	1.000073e+05	1.078106e+01	0.000000e+00	7.393729e-08	2019	8	4	3
	227647	341.114026	54.149024	9.999200e+04	1.118803e+01	0.000000e+00	5.411802e-08	2019	8	4	6
	227638	340.943914	53.572353	9.995195e+04	1.214723e+01	0.000000e+00	6.165796e-08	2019	8	4	9
	227613	341.590947	53.187378	1.000017e+05	1.212225e+01	0.000000e+00	4.953971e-08	2019	8	4	12
	226284	343.040241	52.994732	1.000571e+05	1.340997e+01	0.000000e+00	3.832135e-08	2019	8	4	15
	226270	344.772769	53.187387	1.000661e+05	1.375829e+01	0.000000e+00	4.238577e-08	2019	8	4	18
	227782	342.047910	55.108071	1.001006e+05	9.167638e+00	0.000000e+00	4.822363e-08	2019	8	4	21
	226983	346.570725	54.532967	1.000906e+05	1.271847e+01	0.000000e+00	5.396992e-08	2019	8	5	0
	228359	346.283466	55.299590	1.000194e+05	1.139598e+01	0.000000e+00	8.209362e-08	2019	8	5	3
	228386	344.758106	55.490988	1.000098e+05	1.111337e+01	0.000000e+00	7.166165e-08	2019	8	5	6
	228387	345.162204	55.682295	1.000110e+05	1.137060e+01	0.000000e+00	5.990984e-08	2019	8	5	9
	228393	345.081564	55.873501	1.000190e+05	1.072392e+01	0.000000e+00	4.705201e-08	2019	8	5	12
	228393	345.081564	55.873501	1.000319e+05	1.087881e+01	0.000000e+00	3.823106e-08	2019	8	5	15
	228396	345.491846	56.064612	1.000207e+05	1.051775e+01	0.000000e+00	4.059770e-08	2019	8	5	18
	227825	342.939599	56.255614	1.000295e+05	1.199362e+01	0.000000e+00	3.149486e-08	2019	8	5	21
	227795	343.216256	55.682288	1.000202e+05	1.170900e+01	0.000000e+00	3.547196e-08	2019	8	6	0
	227704	343.095277	54.916469	9.994120e+04	1.138469e+01	0.000000e+00	4.836783e-08	2019	8	6	3
	226301	344.922722	53.956917	9.989766e+04	1.035335e+01	0.000000e+00	6.339916e-08	2019	8	6	9
	226932	351.666718	54.916501	9.987069e+04	1.253364e+01	1.037583e+02	1.349033e-07	2019	8	6	15
	227028	351.486537	55.682320	9.975832e+04	1.293189e+01	4.484673e-13	1.244045e-07	2019	8	6	18
	227035	350.901689	56.064633	9.978981e+04	1.249840e+01	0.000000e+00	1.024497e-07	2019	8	6	21
	228405	347.750045	56.637366	9.972736e+04	1.356789e+01	0.000000e+00	8.712684e-08	2019	8	7	0
	228400	346.475454	56.064615	9.961009e+04	1.356383e+01	0.000000e+00	7.477731e-08	2019	8	7	3
	228366	345.725849	55.490992	9.958571e+04	1.530812e+01	0.000000e+00	7.041563e-08	2019	8	7	6
	226991	346.428615	54.916481	9.956932e+04	1.542510e+01	0.000000e+00	4.941568e-08	2019	8	7	9
	226992	347.041930	54.532969	9.970905e+04	1.367465e+01	0.000000e+00	4.539242e-08	2019	8	7	12
	226966	348.046921	54.341061	9.971759e+04	1.299466e+01	0.000000e+00	5.127534e-08	2019	8	7	15
	226922	348.984423	54.341065	9.979288e+04	1.288886e+01	5.101686e-19	4.534584e-08	2019	8	7	18
	227085	353.951667	55.491026	1.000850e+05	7.078761e+00	2.101408e-01	3.183356e-08	2019	8	8	3
start	10	2019	8	1	0
	559756	1.190415	-54.916534	9.858196e+04	0.000000e+00	0.000000e+00	0.000000e+00	2019	8	1	0
	559688	4.090852	-55.299630	9.828252e+04	1.669496e+01	0.000000e+00	3.015403e-09	2019	8	1	3
	559326	7.016076	-55.491021	9.805124e+04	1.761287e+01	0.000000e+00	9.380754e-09	2019	8	1	6
	559408	9.972924	-55.682314	9.784889e+04	1.806634e+01	0.000000e+00	1.445252e-08	2019	8	1	9
	558031	13.524546	-56.064615	9.750347e+04	1.960065e+01	0.000000e+00	9.975215e-09	2019	8	1	12
	558603	16.657419	-56.446530	9.729545e+04	2.130363e+01	0.000000e+00	5.461116e-09	2019	8	1	15
	558261	19.749965	-56.637339	9.704373e+04	2.478276e+01	0.000000e+00	1.716364e-09	2019	8	1	18
	558194	22.499969	-57.018684	9.680458e+04	2.519980e+01	0.000000e+00	1.631003e-09	2019	8	1	21
	536485	26.335202	-57.399652	9.653902e+04	2.509104e+01	0.000000e+00	1.159311e-09	2019	8	2	0
	538762	33.749985	-58.160488	9.612759e+04	2.260842e+01	0.000000e+00	8.210153e-10	2019	8	2	6
start	29	2019	8	1	0
	747051	328.373514	-43.207861	9.948109e+04	0.000000e+00	0.000000e+00	0.000000e+00	2019	8	1	0
	747046	328.971795	-43.406900	9.938509e+04	1.234996e+01	0.000000e+00	7.742027e-08	2019	8	1	3
	746686	330.914658	-43.804533	9.924894e+04	1.473136e+01	0.000000e+00	1.252466e-07	2019	8	1	6
	746705	333.475638	-43.804536	9.924088e+04	1.567543e+01	0.000000e+00	1.916637e-07	2019	8	1	9
	746762	335.102489	-44.201583	9.913877e+04	1.801550e+01	0.000000e+00	2.123415e-07	2019	8	1	12
	741292	336.659783	-44.796065	9.893244e+04	1.713579e+01	0.000000e+00	1.955726e-07	2019	8	1	15
	741296	337.406672	-44.796066	9.891888e+04	1.728335e+01	0.000000e+00	1.844372e-07	2019	8	1	18
	741270	338.437535	-44.993942	9.887530e+04	1.959982e+01	0.000000e+00	2.007979e-07	2019	8	1	21
	741227	339.273895	-44.796070	9.889475e+04	2.032118e+01	0.000000e+00	1.458220e-07	2019	8	2	0
	743597	342.706653	-44.598060	9.882646e+04	1.701006e+01	0.000000e+00	1.799148e-07	2019	8	2	3
	743571	344.372429	-45.191687	9.870586e+04	2.247940e+01	0.000000e+00	1.837740e-07	2019	8	2	6
	743487	345.125568	-45.191689	9.863330e+04	2.324235e+01	0.000000e+00	1.467996e-07	2019	8	2	9
	743502	346.575677	-45.389284	9.861502e+04	2.335841e+01	0.000000e+00	1.159329e-07	2019	8	2	12
	742129	349.038512	-46.178272	9.854852e+04	2.191850e+01	0.000000e+00	1.086724e-07	2019	8	2	15
	742102	350.107810	-46.571946	9.859847e+04	2.225081e+01	0.000000e+00	5.560194e-08	2019	8	2	18
	742184	351.233820	-46.768582	9.871395e+04	2.198590e+01	0.000000e+00	3.957534e-08	2019	8	2	21
	742152	352.665253	-47.553791	9.870205e+04	2.150610e+01	0.000000e+00	2.828677e-08	2019	8	3	0
	742160	353.515340	-47.161455	9.860127e+04	2.149659e+01	0.000000e+00	2.866996e-08	2019	8	3	3
	741790	355.420413	-47.749774	9.857170e+04	1.980730e+01	0.000000e+00	2.996051e-08	2019	8	3	6
	741782	356.183096	-48.141337	9.853214e+04	1.972958e+01	0.000000e+00	3.033433e-08	2019	8	3	9
	741730	357.770332	-48.532392	9.844978e+04	1.928463e+01	0.000000e+00	3.619090e-08	2019	8	3	12
	741737	357.388455	-48.141341	9.821004e+04	1.895382e+01	0.000000e+00	4.044418e-08	2019	8	3	18
	741734	357.790241	-48.141343	9.809573e+04	1.912389e+01	0.000000e+00	3.908195e-08	2019	8	3	21
	741722	358.593814	-48.141346	9.788844e+04	1.995096e+01	0.000000e+00	4.514154e-08	2019	8	4	0
	742400	359.800065	-47.945634	9.772389e+04	2.118880e+01	0.000000e+00	2.204094e-08	2019	8	4	3
	565637	7.977219	-48.922916	9.775481e+04	2.046526e+01	0.000000e+00	1.056936e-07	2019	8	4	6
	565644	7.533882	-48.727708	9.770713e+04	2.172018e+01	0.000000e+00	3.230664e-08	2019	8	4	9
	565676	7.399945	-47.945609	9.767338e+04	2.165625e+01	0.000000e+00	1.773031e-08	2019	8	4	12
	560377	18.613598	-48.922886	9.768834e+04	1.666479e+01	0.000000e+00	5.878607e-08	2019	8	4	15
start	31	2019	8	1	3
	610585	178.958397	-49.702543	9.791169e+04	1.972939e+01	2.021718e+00	1.765636e-08	2019	8	1	3
	610589	178.967954	-49.312987	9.806234e+04	1.867271e+01	-5.664420e-10	2.461101e-08	2019	8	1	6
	698469	184.312439	-44.993984	9.798970e+04	1.706195e+01	4.372051e-43	8.994496e-08	2019	8	1	9
	697081	185.148246	-45.784074	9.787082e+04	1.785097e+01	0.000000e+00	9.176055e-08	2019	8	1	12
	698626	186.136306	-44.598087	9.780343e+04	1.860348e+01	0.000000e+00	1.240892e-07	2019	8	1	15
	697262	186.880108	-44.598085	9.779072e+04	1.879039e+01	0.000000e+00	9.421146e-08	2019	8	1	18
	697261	187.252010	-44.598084	9.780288e+04	1.825673e+01	0.000000e+00	7.512330e-08	2019	8	1	21
	697253	187.312444	-44.993975	9.773811e+04	2.009784e+01	0.000000e+00	6.519436e-08	2019	8	2	0
	697273	187.930272	-44.201618	9.768401e+04	2.053111e+01	0.000000e+00	6.899959e-08	2019	8	2	3
	697291	189.367293	-44.003165	9.784943e+04	1.904396e+01	0.000000e+00	7.032676e-08	2019	8	2	6
	697296	190.469336	-44.003162	9.792962e+04	1.822024e+01	0.000000e+00	5.363091e-08	2019	8	2	9
	697888	191.938726	-44.003159	9.804908e+04	1.835987e+01	0.000000e+00	4.233509e-08	2019	8	2	12
	691597	200.878343	-48.532337	9.802135e+04	1.495454e+01	0.000000e+00	4.456609e-08	2019	8	2	15
	691590	200.659056	-48.922881	9.800660e+04	1.533583e+01	0.000000e+00	3.934646e-08	2019	8	2	18
	691502	200.848589	-49.312926	9.795682e+04	1.431484e+01	0.000000e+00	3.421703e-08	2019	8	2	21
	691497	200.624965	-49.702481	9.789022e+04	1.325617e+01	0.000000e+00	1.976967e-08	2019	8	3	0
	691489	200.817722	-50.091549	9.786173e+04	1.237128e+01	0.000000e+00	2.270247e-08	2019	8	3	3
	691490	200.397161	-50.091550	9.785362e+04	1.148012e+01	0.000000e+00	2.823805e-08	2019	8	3	6
	691317	200.165059	-50.480141	9.782393e+04	1.139953e+01	0.000000e+00	2.675716e-08	2019	8	3	9
	691324	199.647851	-50.285906	9.783792e+04	1.056389e+01	0.000000e+00	2.488392e-08	2019	8	3	12
	691325	199.976600	-50.091551	9.777452e+04	1.033119e+01	0.000000e+00	5.331188e-08	2019	8	3	15
	691496	200.302290	-49.897076	9.781180e+04	1.196687e+01	0.000000e+00	5.918882e-08	2019	8	3	18
	691497	200.624965	-49.702481	9.783495e+04	1.200808e+01	0.000000e+00	4.917679e-08	2019	8	3	21
	690150	204.374970	-49.702473	9.772355e+04	1.130280e+01	0.000000e+00	4.719683e-08	2019	8	4	0
	690145	204.182213	-50.091542	9.768714e+04	1.158750e+01	0.000000e+00	4.360326e-08	2019	8	4	3
	690145	204.182213	-50.091542	9.781114e+04	1.021121e+01	0.000000e+00	4.574298e-08	2019	8	4	6
	690047	206.581369	-49.897064	9.789410e+04	1.198188e+01	0.000000e+00	2.696604e-08	2019	8	4	9
	692746	207.382050	-50.480126	9.794838e+04	1.059198e+01	0.000000e+00	3.171378e-08	2019	8	4	12
	692736	207.775095	-51.062125	9.802477e+04	1.080744e+01	0.000000e+00	2.355342e-08	2019	8	4	15
	692387	208.478237	-51.449543	9.815925e+04	1.164935e+01	0.000000e+00	2.334186e-08	2019	8	4	18
	692361	208.897036	-52.029816	9.824323e+04	1.317933e+01	0.000000e+00	2.145099e-08	2019	8	4	21
start	17	2019	8	1	6
	758918	307.563548	-45.784014	9.920764e+04	1.282515e+01	0.000000e+00	8.435016e-08	2019	8	1	6
	758138	306.513145	-47.357631	9.920303e+04	1.403765e+01	0.000000e+00	8.287276e-08	2019	8	1	9
	758823	308.433467	-46.375130	9.932273e+04	1.314584e+01	0.000000e+00	6.495632e-08	2019	8	1	12
	758850	310.192301	-46.178227	9.939504e+04	1.416253e+01	0.000000e+00	7.213131e-08	2019	8	1	15
	736760	317.680855	-45.981188	9.939671e+04	1.227542e+01	0.000000e+00	1.115142e-07	2019	8	2	0
	747560	320.064943	-46.768529	9.929057e+04	1.963727e+01	0.000000e+00	1.133238e-07	2019	8	2	3
	736721	319.108702	-46.965028	9.896561e+04	2.007610e+01	0.000000e+00	7.029420e-08	2019	8	2	6
	736729	318.685350	-46.571896	9.895712e+04	1.822578e+01	0.000000e+00	4.661996e-08	2019	8	2	9
	747565	320.576931	-46.178227	9.908380e+04	1.832262e+01	0.000000e+00	4.960912e-08	2019	8	2	12
	747568	321.180267	-46.375130	9.897056e+04	1.866295e+01	0.000000e+00	3.915414e-08	2019	8	2	15
	746677	331.782812	-44.201578	9.888184e+04	1.948999e+01	0.000000e+00	2.219117e-07	2019	8	2	18
	746689	333.037217	-44.598043	9.885135e+04	2.055310e+01	0.000000e+00	1.840547e-07	2019	8	2	21
	746586	334.687529	-44.993936	9.882138e+04	2.121141e+01	0.000000e+00	1.092219e-07	2019	8	3	0
	746579	335.334758	-45.191670	9.878226e+04	2.219272e+01	0.000000e+00	5.461705e-08	2019	8	3	3
	746580	335.711328	-45.191670	9.885348e+04	2.134383e+01	0.000000e+00	4.731157e-08	2019	8	3	6
	741286	336.937533	-44.993940	9.906010e+04	1.944187e+01	0.000000e+00	5.196402e-08	2019	8	3	9
	741277	338.243836	-44.598051	9.925492e+04	1.873548e+01	0.000000e+00	3.177206e-08	2019	8	3	12
start	9	2019	8	2	3
	676798	258.475660	-43.804565	1.000195e+05	1.959577e+01	0.000000e+00	2.289069e-07	2019	8	2	3
	676759	260.477231	-44.796095	9.975750e+04	1.915181e+01	0.000000e+00	2.150446e-07	2019	8	2	6
	676329	264.375058	-46.571959	9.954679e+04	1.987720e+01	0.000000e+00	2.250206e-07	2019	8	2	9
	676195	267.780331	-48.336930	9.929488e+04	1.983763e+01	0.000000e+00	1.908743e-07	2019	8	2	12
	762394	271.874938	-49.702539	9.907555e+04	2.141619e+01	0.000000e+00	1.650732e-07	2019	8	2	15
	756475	275.926774	-51.836568	9.867577e+04	1.981045e+01	0.000000e+00	1.562399e-07	2019	8	2	18
	756155	279.822285	-53.379948	9.835284e+04	2.021370e+01	0.000000e+00	2.083167e-07	2019	8	2	21
	756070	282.421829	-54.341059	9.803361e+04	2.044713e+01	0.000000e+00	2.209650e-07	2019	8	3	0
	754677	285.079745	-55.108080	9.781290e+04	1.985223e+01	0.000000e+00	1.322338e-07	2019	8	3	3
start	6	2019	8	2	6
	43297	7.910156	39.838644	1.007475e+05	9.633445e+00	2.982875e-11	7.668678e-09	2019	8	2	6
	44113	11.714826	44.598072	1.006180e+05	7.989988e+00	7.999386e+00	1.367147e-07	2019	8	2	12
	42616	14.762800	42.410227	1.003877e+05	1.017798e+01	-1.892386e-07	1.198160e-07	2019	8	2	18
	42613	15.535670	42.609868	1.005394e+05	8.393868e+00	4.127052e-12	1.076402e-07	2019	8	2	21
	45270	21.142206	46.571919	1.003026e+05	6.106874e+00	9.393095e+01	1.255126e-07	2019	8	3	6
	39787	27.301229	45.191666	1.000086e+05	7.642340e+00	2.877054e+01	2.525005e-07	2019	8	3	15
start	25	2019	8	2	6
	96070	177.250059	56.637410	9.907817e+04	1.447218e+01	0.000000e+00	9.837120e-08	2019	8	2	6
	96214	179.196489	58.920025	9.896574e+04	1.404943e+01	0.000000e+00	1.224080e-07	2019	8	2	9
	179879	181.415035	60.623664	9.874970e+04	1.703621e+01	0.000000e+00	1.822409e-07	2019	8	2	12
	180115	184.034428	63.260779	9.850720e+04	2.179462e+01	0.000000e+00	1.550064e-07	2019	8	2	21
	180118	184.062445	63.448577	9.843905e+04	1.851476e+01	0.000000e+00	1.250803e-07	2019	8	3	0
	180078	185.387271	63.823948	9.849514e+04	1.861071e+01	-1.619664e-37	1.297595e-07	2019	8	3	3
	191012	187.554695	64.761143	9.870016e+04	1.738847e+01	5.630046e+01	1.167689e-07	2019	8	3	6
	191240	189.719953	67.003581	9.876582e+04	1.923642e+01	-1.926900e-15	1.214929e-07	2019	8	3	9
	191235	190.439954	67.003576	9.882632e+04	1.999395e+01	-1.377904e-38	9.642756e-08	2019	8	3	12
	191236	191.159955	67.003571	9.900137e+04	1.866240e+01	0.000000e+00	1.055825e-07	2019	8	3	15
	190909	192.909794	67.562746	9.924445e+04	1.843445e+01	2.385777e-26	7.840801e-08	2019	8	3	18
	190371	207.477853	69.237042	9.951819e+04	6.769577e+00	1.941801e+02	8.521374e-08	2019	8	3	21
	190315	212.837822	69.608485	9.953576e+04	7.580127e+00	2.617034e+02	9.145482e-08	2019	8	4	0
	193027	218.394487	69.979718	9.949869e+04	6.633192e+00	1.151420e-03	1.206317e-07	2019	8	4	3
	193288	224.032257	72.942395	9.966761e+04	8.954136e+00	0.000000e+00	5.563707e-08	2019	8	4	6
	193287	225.989012	73.311883	9.969493e+04	9.577624e+00	0.000000e+00	3.871246e-08	2019	8	4	9
	193300	228.033712	73.681199	9.973236e+04	1.187795e+01	0.000000e+00	3.585611e-08	2019	8	4	12
	193301	228.579550	73.865792	9.987539e+04	1.425851e+01	0.000000e+00	5.330595e-08	2019	8	4	15
	192994	230.500007	73.496566	9.993822e+04	1.347447e+01	0.000000e+00	6.221449e-08	2019	8	4	18
	192993	231.500008	73.496568	1.000607e+05	1.492799e+01	0.000000e+00	4.590497e-08	2019	8	4	21
	192982	235.738650	73.865807	1.002055e+05	1.380626e+01	2.941384e+00	6.133862e-08	2019	8	5	0
	192863	238.548405	72.942421	1.001798e+05	1.327275e+01	1.552794e+02	6.452154e-08	2019	8	5	3
	193572	240.168559	73.681231	1.001616e+05	1.004276e+01	1.279586e+02	6.670842e-08	2019	8	5	6
	193584	241.551746	74.050383	1.001855e+05	1.000519e+01	1.690224e+02	5.542482e-08	2019	8	5	9
	193586	241.220951	74.234891	1.003991e+05	1.488049e+01	1.267781e+01	7.432733e-08	2019	8	5	12
start	28	2019	8	2	6
	664129	189.499954	-73.496747	9.766677e+04	1.581986e+01	0.000000e+00	1.399431e-09	2019	8	2	6
	663673	194.464246	-74.603894	9.758804e+04	1.698474e+01	0.000000e+00	9.740334e-10	2019	8	2	9
	663808	198.333299	-75.156909	9.753759e+04	1.742207e+01	0.000000e+00	6.340906e-10	2019	8	2	12
	658339	199.936676	-75.525402	9.745197e+04	1.384897e+01	0.000000e+00	5.455635e-10	2019	8	2	15
	658439	226.304350	-77.365644	9.754595e+04	8.666934e+00	1.868523e+03	1.845172e-11	2019	8	3	0
	658439	226.304350	-77.365644	9.732909e+04	7.029462e+00	1.868523e+03	2.619278e-11	2019	8	3	3
	657139	234.600012	-76.261873	9.722459e+04	5.278556e+00	2.385765e+03	3.078112e-11	2019	8	3	6
	657139	234.600012	-76.261873	9.718108e+04	5.333031e+00	2.385765e+03	8.555649e-11	2019	8	3	9
	660132	243.000023	-72.572772	9.706773e+04	1.603844e+01	0.000000e+00	1.299322e-09	2019	8	3	12
	660075	248.195907	-72.202951	9.686724e+04	1.636316e+01	0.000000e+00	1.577997e-09	2019	8	3	15
	660059	251.907252	-72.202976	9.665188e+04	1.702608e+01	0.000000e+00	1.599876e-09	2019	8	3	18
	660055	253.762924	-72.202990	9.655855e+04	1.692788e+01	0.000000e+00	7.973733e-10	2019	8	3	21
	660055	253.762924	-72.202990	9.669070e+04	1.804845e+01	0.000000e+00	2.331495e-10	2019	8	4	0
	660756	269.621908	-68.121495	9.669927e+04	1.337768e+01	1.628976e-19	5.745936e-10	2019	8	4	6
	731783	272.519944	-67.003637	9.648701e+04	1.371379e+01	0.000000e+00	5.531408e-10	2019	8	4	9
	731705	273.991881	-67.190082	9.633976e+04	1.400492e+01	0.000000e+00	6.726058e-10	2019	8	4	12
	731703	275.399948	-67.003614	9.626688e+04	1.432182e+01	0.000000e+00	6.200171e-10	2019	8	4	15
	731769	279.204498	-65.696629	9.619309e+04	1.318055e+01	0.000000e+00	4.969599e-10	2019	8	4	18
	731766	279.886317	-65.696625	9.604734e+04	1.379181e+01	0.000000e+00	4.551445e-10	2019	8	4	21
	731763	279.274762	-65.883529	9.600198e+04	1.293366e+01	0.000000e+00	3.602502e-10	2019	8	5	0
	731969	286.630397	-64.573787	9.597361e+04	1.283265e+01	0.000000e+00	3.082118e-10	2019	8	5	3
	731628	287.408722	-64.761086	9.582724e+04	1.351894e+01	0.000000e+00	4.208136e-10	2019	8	5	6
	731623	288.065657	-64.761082	9.572692e+04	1.404957e+01	0.000000e+00	2.800957e-10	2019	8	5	9
	731610	288.860259	-64.948312	9.566159e+04	1.432479e+01	0.000000e+00	2.852773e-10	2019	8	5	12
	731608	288.999965	-65.135477	9.566622e+04	1.381681e+01	0.000000e+00	3.853051e-10	2019	8	5	15
	731602	289.141757	-65.322575	9.572628e+04	1.260087e+01	0.000000e+00	4.166126e-10	2019	8	5	18
	731632	288.722593	-64.761079	9.586991e+04	1.166636e+01	0.000000e+00	4.121788e-10	2019	8	5	21
	732504	304.245268	-60.623533	9.605358e+04	2.378639e+01	-1.389475e-10	3.276579e-09	2019	8	6	3
start	10	2019	8	2	12
	684259	246.796875	-37.356560	1.008424e+05	1.931566e+01	0.000000e+00	1.093725e-07	2019	8	2	12
	684263	247.148438	-36.982065	1.009630e+05	1.981524e+01	0.000000e+00	1.026108e-07	2019	8	2	15
	684278	247.675781	-36.423749	1.010996e+05	1.876972e+01	0.000000e+00	1.000815e-07	2019	8	2	18
	684426	248.378906	-36.423749	1.010996e+05	1.916177e+01	0.000000e+00	1.093116e-07	2019	8	2	21
	679864	256.992188	-32.266384	1.011652e+05	1.292143e+01	0.000000e+00	1.946716e-07	2019	8	3	6
	679836	258.046875	-32.619991	1.009984e+05	1.431837e+01	0.000000e+00	1.650854e-07	2019	8	3	9
	679709	259.628906	-33.868862	1.009049e+05	1.463777e+01	0.000000e+00	1.478789e-07	2019	8	3	12
	679701	259.980469	-34.229026	1.009805e+05	1.488151e+01	0.000000e+00	1.238556e-07	2019	8	3	15
	679247	262.968750	-35.869419	1.009450e+05	1.423540e+01	0.000000e+00	1.130030e-07	2019	8	3	18
	679364	261.914062	-35.136280	1.008100e+05	1.397543e+01	0.000000e+00	1.022150e-07	2019	8	3	21
start	39	2019	8	3	0
	195595	223.474574	79.202744	9.944590e+04	1.066714e+01	0.000000e+00	1.279984e-08	2019	8	3	0
	195623	223.363634	79.936786	9.944402e+04	1.012458e+01	0.000000e+00	1.593388e-08	2019	8	3	3
	195631	221.603769	80.303654	9.943152e+04	1.009142e+01	0.000000e+00	1.287584e-08	2019	8	3	6
	195725	218.699992	80.853778	9.949538e+04	1.018732e+01	0.000000e+00	1.095747e-08	2019	8	3	9
	195750	214.687487	81.220426	9.959028e+04	9.882443e+00	0.000000e+00	1.012289e-08	2019	8	3	12
	195757	214.239117	81.586970	9.961053e+04	1.076359e+01	0.000000e+00	7.849222e-09	2019	8	3	15
	196101	211.704528	81.953447	9.963109e+04	1.000442e+01	0.000000e+00	5.436077e-09	2019	8	3	18
	196113	213.214271	82.319814	9.974158e+04	1.035301e+01	0.000000e+00	4.471502e-09	2019	8	3	21
	196145	207.236820	83.052413	9.975084e+04	9.015950e+00	0.000000e+00	5.043837e-09	2019	8	4	0
	196158	202.499972	83.784767	9.977333e+04	7.928263e+00	0.000000e+00	5.397994e-09	2019	8	4	3
